Description,availability,no_suppliers,standard,price_fluctuation,total_qty,total_spend,primary_supplier,risk_index,category
Cherub Heart Decoration Gold,0.20833333333333334,0.5,0.0,0.20833333333333334,212,106.7184,Apex Merchants,0.9166666666666667,Critical
Retro Longboard Ironing Board Cover,0.22916666666666666,0.5,0.0,0.22916666666666666,125,106.7084,Northstar Trading,0.9583333333333333,Critical
Money Box First Ade,0.0,0.5,0.0,0.3,146,106.4838,Apex Merchants,0.8,Critical
Red Heart Luggage Tag,0.0,0.0,0.14705882352941177,0.22058823529411764,156,106.47,ValueLink Distribution,0.36764705882352944,Routine
Black Lovebird Coasters,0.3409090909090909,0.5,0.0,0.1590909090909091,163,106.3984,Reliable Imports,0.9999999999999999,Critical
Mini Jigsaw Go To The Fair,0.5,0.5,0.5,0.22916666666666666,415,105.4567,ValueLink Distribution,1.7291666666666667,Critical
Pink Hen+Chicks In Basket,0.0,0.5,0.2619047619047619,0.5,57,105.3759,Northstar Trading,1.2619047619047619,Critical
First Class Luggage Tag,0.0,0.5,0.0,0.0,140,105.33239999999999,Prime Supply Partners,0.5,Routine
Recycled Pencil With Rabbit Eraser,0.0,0.0,0.17567567567567569,0.0,844,104.7404,ValueLink Distribution,0.17567567567567569,Routine
Photo Clip Line,0.5,0.5,0.0,0.2608695652173913,124,104.3212,Gulf Source Co.,1.2608695652173914,Critical
Vintage Doily Tissues,0.0,0.5,0.0,0.0,476,104.1488,Metro Wholesale,0.5,Routine
Dinosaur Birthday Card,0.5,0.0,0.0,0.5,468,103.9968,Prime Supply Partners,1.0,Critical
Toothpaste Tube Pen,0.0,0.5,0.0,0.2222222222222222,343,103.58619999999999,Gulf Source Co.,0.7222222222222222,Routine
Botanical Rose Greeting Card,0.1206896551724138,0.0,0.0,0.0,444,103.2744,Gulf Source Co.,0.1206896551724138,Routine
Ass Col Large Sand Frog P,0.26785714285714285,0.5,0.0,0.0,171,102.54780000000001,Prime Supply Partners,0.7678571428571428,Routine
Retro Plastic Daisy Tray,0.0,0.5,0.2717391304347826,0.2717391304347826,299,102.33070000000001,Prime Supply Partners,1.0434782608695652,Critical
White Snow Scandinavian Stocking,0.0,0.5,0.0,0.5,307,102.0893,Northstar Trading,1.0,Critical
Colour Metal Cat,0.0,0.5,0.0,0.0,143,101.75,Gulf Source Co.,0.5,Routine
Wire Flower T-Light Holder,0.5,0.5,0.20454545454545456,0.29545454545454547,132,101.30999999999999,Global Goods Ltd.,1.5,Critical
Kittens Flannel,0.21153846153846154,0.5,0.0,0.0,227,101.11250000000001,Gulf Source Co.,0.7115384615384616,Routine
Blossom Images Gift Wrap,0.0,0.0,0.3620689655172414,0.15517241379310345,232,101.0832,Northstar Trading,0.5172413793103449,Routine
Blue Birdhouse Decoration,0.2962962962962963,0.5,0.0,0.2962962962962963,234,101.03710000000001,Prime Supply Partners,1.0925925925925926,Critical
Yellow Easter Egg Hunt Start Post,0.5,0.5,0.21428571428571427,0.5,100,101.01,ValueLink Distribution,1.7142857142857142,Critical
Black Love Bird Candle,0.22727272727272727,0.5,0.5,0.0,154,100.91260000000001,Gulf Source Co.,1.2272727272727273,Critical
Travel Card Wallet Pantry,0.203125,0.0,0.140625,0.203125,437,100.822,Evergreen Supply,0.546875,Routine
Bunny Wooden Painted With Flower,0.5,0.0,0.203125,0.15625,193,100.6348,Global Goods Ltd.,0.859375,Critical
Funky Monkey Cushion Cover,0.0,0.5,0.0,0.21428571428571427,203,100.4241,Reliable Imports,0.7142857142857143,Routine
Cakes And Rabbits Flannel,0.0,0.5,0.25,0.25,210,100.347,Gulf Source Co.,1.0,Critical
Christmas Tree Hanging Silver,0.5,0.5,0.0,0.5,228,100.2108,Reliable Imports,1.5,Critical
Napkin Charms Keys,0.5,0.5,0.22,0.0,75,100.0402,Northstar Trading,1.22,Critical
La Palmiera Tile Coaster,0.0,0.5,0.5,0.18181818181818182,388,100.023,Gulf Source Co.,1.1818181818181819,Critical
Popart Wooden Pencils Asst,0.0,0.5,0.0,0.0,3800,99.94000000000001,Metro Wholesale,0.5,Routine
Bunny Egg Garland,0.2777777777777778,0.5,0.0,0.0,386,99.8582,Apex Merchants,0.7777777777777778,Routine
Magic Drawing Slate Go To The,0.1323529411764706,0.0,0.0,0.1323529411764706,399,99.5505,Global Goods Ltd.,0.2647058823529412,Routine
Fairy Dreams Incense,0.3,0.5,0.3,0.0,800,99.44,Apex Merchants,1.1,Critical
Wake Up Cockerel Tile Coaster,0.2727272727272727,0.5,0.0,0.22727272727272727,401,99.15,ValueLink Distribution,1.0,Critical
Decoupage Greeting Card,0.0,0.5,0.14814814814814814,0.0,408,99.0624,Summit Procurement,0.6481481481481481,Routine
Christmas Hanging Snowflake,0.5,0.5,0.0,0.5,216,98.34510000000002,Northstar Trading,1.5,Critical
White/Blue Pull Back Racing Car,0.3125,0.0,0.0,0.328125,296,98.3312,Evergreen Supply,0.640625,Routine
Card Dog And Ball,0.15714285714285714,0.0,0.34285714285714286,0.0,432,98.15039999999999,Gulf Source Co.,0.5,Routine
Jigsaw Tree With Watering Can,0.359375,0.0,0.21875,0.5,346,98.1426,Reliable Imports,1.078125,Critical
Paisley Park Tissues,0.5,0.5,0.0,0.23214285714285715,376,97.94800000000001,Evergreen Supply,1.2321428571428572,Critical
Wake Up Cockerel Calendar Sign,0.0,0.5,0.20454545454545456,0.5,39,97.474,Prime Supply Partners,1.2045454545454546,Critical
Yellow Flowers Felt Handbag Kit,0.5,0.5,0.0,0.2608695652173913,68,97.3896,Global Goods Ltd.,1.2608695652173914,Critical
Easter Bunny Garland Flowers,0.5,0.5,0.0,0.5,397,97.3841,Evergreen Supply,1.5,Critical
Purple/Turq Flowers Handbag,0.0,0.5,0.0,0.2391304347826087,107,97.3769,Global Goods Ltd.,0.7391304347826086,Routine
Monkey Suction Cup Hook,0.0,0.5,0.26,0.0,357,96.7905,Northstar Trading,0.76,Routine
Christmas Card Singing Angel,0.5,0.5,0.21428571428571427,0.5,432,96.4512,Apex Merchants,1.7142857142857142,Critical
Green Petit Four Cases,0.18181818181818182,0.0,0.5,0.19696969696969696,352,96.37759999999999,Apex Merchants,0.8787878787878789,Critical
Space Frog,0.16666666666666666,0.5,0.0,0.0,128,96.21719999999999,ValueLink Distribution,0.6666666666666666,Routine
Bathroom Scales Footprints In Sand,0.0,0.5,0.5,0.0,39,96.0857,Prime Supply Partners,1.0,Critical
Mirrored Wall Art Gents,0.22727272727272727,0.5,0.0,0.2727272727272727,144,95.86500000000001,Evergreen Supply,1.0,Critical
White Pearl Beaded Heart Small,0.28,0.5,0.0,0.5,117,94.6296,Northstar Trading,1.28,Critical
Small Folding Scissor Pointed Edge,0.24074074074074073,0.5,0.0,0.0,1141,93.8119,Apex Merchants,0.7407407407407407,Routine
Ivory Hanging Decoration Egg,0.3333333333333333,0.5,0.0,0.3333333333333333,270,93.6318,Northstar Trading,1.1666666666666665,Critical
Light Bird House Tree Decoration,0.5,0.5,0.0,0.5,226,93.50840000000001,Apex Merchants,1.5,Critical
Hanging Heart Bonheur,0.2708333333333333,0.5,0.0,0.0,169,93.2204,Gulf Source Co.,0.7708333333333333,Routine
Egg Frying Pan Pink,0.5,0.5,0.0,0.20833333333333334,71,92.9837,Metro Wholesale,1.2083333333333333,Critical
Travel Card Wallet Flower Meadow,0.0,0.5,0.0,0.0,382,92.4058,Northstar Trading,0.5,Routine
Dairy Maid Ceramic Butter Dish,0.22,0.5,0.0,0.5,37,92.3039,ValueLink Distribution,1.22,Critical
Camphor Wood Portobello Mushroom,0.5,0.5,0.0,0.0,142,91.8912,Northstar Trading,1.0,Critical
Denim Patch Purse Pink Butterfly,0.5,0.5,0.0,0.25925925925925924,104,91.80080000000001,Metro Wholesale,1.2592592592592593,Critical
Bank Account Greeting Card,0.22,0.5,0.0,0.22,396,91.6212,Metro Wholesale,0.94,Critical
Easter Decoration Sitting Bunny,0.5,0.0,0.0,0.5,385,91.1358,Metro Wholesale,1.0,Critical
Cute Cats Tape,0.26,0.5,0.24,0.24,307,90.2604,ValueLink Distribution,1.24,Critical
Multicolour Rabbit Egg Warmer,0.5,0.5,0.22727272727272727,0.0,103,90.1673,Evergreen Supply,1.2272727272727273,Critical
Embroidered Ribbon Reel Rosie,0.0,0.5,0.0,0.5,81,89.703,Global Goods Ltd.,1.0,Critical
Eight Creepy Crawlie,0.36363636363636365,0.0,0.0,0.22727272727272727,112,89.60000000000001,Global Goods Ltd.,0.5909090909090909,Routine
Pink Chick Egg Warmer + Egg,0.23809523809523808,0.5,0.5,0.23809523809523808,114,89.4996,Gulf Source Co.,1.4761904761904763,Critical
Skulls Tape,0.0,0.5,0.0,0.32,291,88.89150000000001,Apex Merchants,0.8200000000000001,Critical
Ninja Rabbit Black,0.0,0.5,0.29545454545454547,0.29545454545454547,122,88.8596,Apex Merchants,1.0909090909090908,Critical
S/6 Sew On Crochet Flowers,0.3333333333333333,0.5,0.5,0.5,114,88.78320000000001,Northstar Trading,1.8333333333333333,Critical
Rainbow Pegs Photo Clip String,0.5,0.5,0.25,0.5,295,88.666,Evergreen Supply,1.75,Critical
Beaded Crystal Heart Green Small,0.2619047619047619,0.5,0.0,0.2619047619047619,127,88.4274,Prime Supply Partners,1.0238095238095237,Critical
Stripes Teddy,0.0,0.5,0.0,0.24,58,88.2934,Reliable Imports,0.74,Routine
Black Fairy Cake Cases,0.0,0.5,0.0,0.18181818181818182,228,88.2816,Reliable Imports,0.6818181818181819,Routine
New England Teatowels,0.2727272727272727,0.5,0.5,0.5,62,87.7424,Apex Merchants,1.7727272727272727,Critical
Egg Frying Pan Mint,0.5,0.5,0.20833333333333334,0.0,67,87.5154,Metro Wholesale,1.2083333333333333,Critical
Smokey Grey Colour D O F,0.21739130434782608,0.5,0.0,0.2826086956521739,361,86.9986,Gulf Source Co.,1.0,Critical
Set/6 Collage Paper Cups,0.0,0.0,0.36764705882352944,0.2647058823529412,519,86.6606,Prime Supply Partners,0.6323529411764706,Routine
Painted Yellow Wooden Daisy,0.0,0.5,0.0,0.0,150,86.58000000000001,Global Goods Ltd.,0.5,Routine
Botanical Lily Greeting Card,0.0,0.5,0.2692307692307692,0.5,337,86.3394,Reliable Imports,1.2692307692307692,Critical
Fairy Cake Notebook A5,0.1724137931034483,0.0,0.1896551724137931,0.3103448275862069,177,86.0574,Prime Supply Partners,0.6724137931034483,Routine
Space Cadet Red,0.25,0.5,0.25,0.0,114,85.23559999999999,Global Goods Ltd.,1.0,Critical
Dolly Girl Tissues,0.5,0.5,0.0,0.19230769230769232,332,84.42760000000001,Apex Merchants,1.1923076923076923,Critical
Polyester Filler Pad 30Cmx30Cm,0.32608695652173914,0.5,0.0,0.17391304347826086,110,84.15,Northstar Trading,1.0,Critical
Scandinavian Hearts Napkin Ring,0.2222222222222222,0.5,0.0,0.2222222222222222,616,84.1486,Gulf Source Co.,0.9444444444444444,Critical
Set/20 Collage Paper Napkin,0.17307692307692307,0.5,0.17307692307692307,0.17307692307692307,163,84.108,Reliable Imports,1.0192307692307694,Critical
Fawn And Mushroom Greeting Card,0.0,0.5,0.0,0.0,336,83.26079999999999,Global Goods Ltd.,0.5,Routine
Funky Girlz Asst Magnetic Memo Pad,0.23809523809523808,0.5,0.0,0.2619047619047619,206,83.1622,Metro Wholesale,1.0,Critical
Egg Frying Pan Ivory,0.2692307692307692,0.5,0.0,0.2692307692307692,61,82.8502,Global Goods Ltd.,1.0384615384615383,Critical
Old Doc Russel Metal Sign,0.0,0.5,0.0,0.0,61,82.7526,Summit Procurement,0.5,Routine
Space Cadet White,0.5,0.5,0.0,0.21428571428571427,100,82.47080000000001,Metro Wholesale,1.2142857142857142,Critical
Blue Paisley Tissue Box,0.0,0.0,0.0,0.0,198,82.3194,Global Goods Ltd.,0.0,Routine
Christmas Card Stack Presents,0.5,0.5,0.0,0.5,588,82.31400000000001,ValueLink Distribution,1.5,Critical
Christmas Card Screen Print,0.30357142857142855,0.5,0.30357142857142855,0.5,576,82.2456,Gulf Source Co.,1.6071428571428572,Critical
Cocktail Swords,0.26,0.5,0.26,0.0,176,82.0896,Gulf Source Co.,1.02,Critical
Mock Lobster Fridge Magnet,0.0,0.5,0.0,0.2608695652173913,211,81.6761,Prime Supply Partners,0.7608695652173914,Routine
Vintage Doily Chalk,0.0,0.5,0.0,0.0,366,81.61800000000001,Global Goods Ltd.,0.5,Routine
Hanging Wood And Felt Butterfly,0.0,0.0,0.203125,0.15625,319,81.2593,ValueLink Distribution,0.359375,Routine
Kitty Pencil Erasers,0.0,0.5,0.0,0.5,614,81.1094,Evergreen Supply,1.0,Critical
Vippassport Cover,0.2692307692307692,0.5,0.0,0.2692307692307692,57,80.5581,Apex Merchants,1.0384615384615383,Critical
Paisley Pattern Stickers,0.0,0.5,0.0,0.25,188,80.49879999999999,Global Goods Ltd.,0.75,Routine
Doily Thank You Card,0.25,0.5,0.25,0.0,318,80.256,Global Goods Ltd.,1.0,Critical
Candy Spot Heart Decoration,0.2391304347826087,0.5,0.2608695652173913,0.0,159,80.136,Summit Procurement,1.0,Critical
Polkadot Coasters,0.5,0.5,0.0,0.26,93,79.29010000000001,Global Goods Ltd.,1.26,Critical
Booze & Women Greeting Card,0.0,0.5,0.18,0.0,301,78.8021,Global Goods Ltd.,0.6799999999999999,Routine
Swirly Circular Rubbers In Bag,0.25,0.5,0.25,0.25,318,78.74210000000001,Apex Merchants,1.25,Critical
Blue Fly Swat,0.5,0.5,0.0,0.2692307692307692,174,78.6471,Evergreen Supply,1.2692307692307692,Critical
Red Apple Tissues,0.2826086956521739,0.5,0.21739130434782608,0.2826086956521739,306,78.642,Summit Procurement,1.2826086956521738,Critical
New England Ceramic Cake Server,0.5,0.5,0.3181818181818182,0.0,47,78.1422,Apex Merchants,1.3181818181818181,Critical
Blue Rose Patch Purse Pink Butterfl,0.0,0.5,0.0,0.25,87,77.6562,Evergreen Supply,0.75,Routine
Blue Circles Teddy,0.3333333333333333,0.5,0.5,0.5,50,77.39,ValueLink Distribution,1.8333333333333333,Critical
Mini Playing Cards Buffalo Bill,0.0,0.5,0.0,0.2,302,77.3724,Apex Merchants,0.7,Routine
Box/12 Chick & Egg In Basket,0.2777777777777778,0.5,0.0,0.2777777777777778,60,77.34,Gulf Source Co.,1.0555555555555556,Critical
Tropical Luggage Tag,0.0,0.5,0.0,0.5,180,77.1203,Reliable Imports,1.0,Critical
Red Victorian Fabric Oval Box,0.32142857142857145,0.5,0.32142857142857145,0.0,262,77.02799999999999,Gulf Source Co.,1.1428571428571428,Critical
English Rose Small Scented Flower,0.2391304347826087,0.5,0.2608695652173913,0.0,140,76.87400000000001,Prime Supply Partners,1.0,Critical
Blue Pudding Spoon,0.25,0.5,0.5,0.5,464,76.8224,Global Goods Ltd.,1.75,Critical
Blue Patch Purse Pink Heart,0.5,0.5,0.0,0.25925925925925924,96,76.50240000000001,Summit Procurement,1.2592592592592593,Critical
Acrylic Hanging Jewel Blue,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,292,76.3814,Metro Wholesale,1.3333333333333333,Critical
Fairy Cake Greetings Card,0.0,0.5,0.0,0.34782608695652173,324,76.3344,Apex Merchants,0.8478260869565217,Critical
Red Bird House Tree Decoration,0.5,0.5,0.25,0.0,224,76.32,Global Goods Ltd.,1.25,Critical
Folding Butterfly Mirror Ivory,0.3448275862068966,0.0,0.0,0.3448275862068966,149,76.0556,Metro Wholesale,0.6896551724137931,Routine
Set/4 Modern Vintage Cotton Napkins,0.0,0.5,0.15217391304347827,0.15217391304347827,55,75.2557,Northstar Trading,0.8043478260869565,Critical
Pink Knitted Cow Stuffed Toy,0.5,0.5,0.40476190476190477,0.09523809523809523,34,74.9656,Northstar Trading,1.5,Critical
Flag St George Car Flag,0.18181818181818182,0.5,0.0,0.0,292,74.5768,Apex Merchants,0.6818181818181819,Routine
Vintage Leaf Tissues,0.0,0.5,0.28,0.0,342,74.41919999999999,Reliable Imports,0.78,Routine
Icon Placemat Pop Art Elvis,0.14285714285714285,0.5,0.0,0.0,769,74.2528,Prime Supply Partners,0.6428571428571428,Routine
Candy Spot Egg Warmer Rabbit,0.20454545454545456,0.5,0.20454545454545456,0.0,397,73.9148,Northstar Trading,0.9090909090909092,Critical
Carousel Ponies Baby Bib,0.5,0.5,0.0,0.0,103,73.8703,Gulf Source Co.,1.0,Critical
S/12 Mini Rabbit Easter,0.5,0.5,0.5,0.5,89,73.8611,Gulf Source Co.,2.0,Critical
Carousel Des Child S Apron,0.5,0.5,0.0,0.2619047619047619,72,73.65599999999999,Northstar Trading,1.2619047619047619,Critical
Charlie+Lola My Room Door Sign,0.0,0.5,0.0,0.25925925925925924,144,73.5845,Evergreen Supply,0.7592592592592593,Routine
Folk Art Metal Star T-Light Holder,0.20833333333333334,0.5,0.20833333333333334,0.5,322,73.0038,Evergreen Supply,1.4166666666666667,Critical
Cartoon Pencil Sharpeners,0.3,0.5,0.3,0.0,1366,72.57719999999999,Northstar Trading,1.1,Critical
Set/4 Daisy Mirror Magnets,0.0,0.5,0.0,0.22916666666666666,257,72.5703,ValueLink Distribution,0.7291666666666666,Routine
Jasmine Tea Incense In Tin,0.22727272727272727,0.5,0.0,0.0,93,72.5172,Reliable Imports,0.7272727272727273,Routine
Travel Card Wallet Vintage Rose,0.2826086956521739,0.5,0.0,0.21739130434782608,304,72.1392,Northstar Trading,0.9999999999999999,Critical
Travel Card Wallet Skulls,0.0,0.0,0.14705882352941177,0.17647058823529413,300,71.94,Prime Supply Partners,0.3235294117647059,Routine
Vintage Blue Tinsel Reel,0.0,0.5,0.0,0.5,181,71.6142,Evergreen Supply,1.0,Critical
Botanical Lavender Birthday Card,0.5,0.5,0.21153846153846154,0.5,317,70.1813,Reliable Imports,1.7115384615384615,Critical
Pack/12 Blue Folkart Cards,0.25,0.5,0.0,0.0,44,69.96000000000001,Evergreen Supply,0.75,Routine
Pink Poodle Hanging Decoration,0.22727272727272727,0.5,0.0,0.22727272727272727,270,69.61760000000001,Gulf Source Co.,0.9545454545454546,Critical
Queen The Skies Passport Cover,0.17307692307692307,0.5,0.0,0.17307692307692307,57,69.2127,Northstar Trading,0.8461538461538463,Critical
Halloween Ghost T-Lights,0.5,0.0,0.05172413793103448,0.5,296,68.6128,Global Goods Ltd.,1.0517241379310345,Critical
Red Daisy Pocket Book,0.1875,0.5,0.0,0.3125,129,68.5248,Evergreen Supply,1.0,Critical
Party Time Pencil Erasers,0.19117647058823528,0.0,0.0,0.0,548,68.4893,Reliable Imports,0.19117647058823528,Routine
Green Fern Notebook,0.2692307692307692,0.5,0.0,0.0,77,68.222,Global Goods Ltd.,0.7692307692307692,Routine
Robot Mug In Display Box,0.15217391304347827,0.5,0.15217391304347827,0.5,82,66.83,ValueLink Distribution,1.3043478260869565,Critical
Blue Paisley Notebook,0.0,0.5,0.0,0.26785714285714285,64,66.208,Gulf Source Co.,0.7678571428571428,Routine
Set/6 Angel T-Lights White/Gold,0.5,0.5,0.0,0.5,253,65.934,Reliable Imports,1.5,Critical
Sweet Pudding Sticker Sheet,0.0,0.5,0.2727272727272727,0.22727272727272727,136,65.7696,Global Goods Ltd.,1.0,Critical
Folk Art Metal Heart T-Light Holder,0.5,0.5,0.0,0.5,267,64.92360000000001,Northstar Trading,1.5,Critical
Blue Egg Spoon,0.1896551724137931,0.0,0.1206896551724138,0.1206896551724138,526,64.886,Apex Merchants,0.4310344827586207,Routine
Set/6 Silver Reindeer T-Lights,0.5,0.5,0.2727272727272727,0.5,100,64.4954,Summit Procurement,1.7727272727272727,Critical
Pencils Small Tube Posy,0.16666666666666666,0.5,0.0,0.0,159,64.39500000000001,ValueLink Distribution,0.6666666666666666,Routine
Daisy Notebook,0.0,0.5,0.2608695652173913,0.0,65,63.596000000000004,Apex Merchants,0.7608695652173914,Routine
Colour Lizard Suction Hook,0.23076923076923078,0.5,0.0,0.0,241,63.57579999999999,Metro Wholesale,0.7307692307692308,Routine
Giant Black Sunglasses,0.0,0.5,0.21428571428571427,0.21428571428571427,47,63.5158,Summit Procurement,0.9285714285714286,Critical
Blue Polkadot Passport Cover,0.5,0.5,0.15384615384615385,0.15384615384615385,73,63.341699999999996,Evergreen Supply,1.3076923076923075,Critical
Set/3 Rabbits Flower Skippping Rope,0.5,0.5,0.0,0.18181818181818182,118,63.2834,Summit Procurement,1.1818181818181819,Critical
Abstract Circles Pocket Book,0.3076923076923077,0.5,0.19230769230769232,0.0,114,63.281400000000005,Apex Merchants,1.0,Critical
Abstract Circles Notebook,0.2608695652173913,0.5,0.2391304347826087,0.0,64,62.0928,Reliable Imports,1.0,Critical
Mirrored Wall Art Table Lamp,0.38095238095238093,0.5,0.0,0.5,80,61.4884,Reliable Imports,1.380952380952381,Critical
Hearts Wrapping Tape,0.0,0.5,0.1590909090909091,0.0,290,60.971999999999994,Northstar Trading,0.6590909090909091,Routine
Egg Frying Pan Blue,0.5,0.5,0.0,0.1875,47,60.90260000000001,Evergreen Supply,1.1875,Critical
Pencils Tube Posy,0.25,0.5,0.25,0.25,84,60.48,Prime Supply Partners,1.25,Critical
Jelly Babies Yellow Small Bowl,0.0,0.5,0.0,0.5,75,59.527499999999996,Apex Merchants,1.0,Critical
Garden Path Notebook,0.3076923076923077,0.5,0.0,0.0,60,59.496,Gulf Source Co.,0.8076923076923077,Critical
Circular Mobile,0.0,0.5,0.0,0.29545454545454547,457,59.3327,Northstar Trading,0.7954545454545454,Critical
Charlie+Lola Extremely Busy Sign,0.0,0.0,0.0,0.0,126,58.703199999999995,Gulf Source Co.,0.0,Routine
Psychedelic Tile Hook,0.0,0.5,0.2608695652173913,0.2391304347826087,135,57.9255,Evergreen Supply,1.0,Critical
Pink Flock Christmas Balls,0.5,0.5,0.0,0.5,80,57.696,Evergreen Supply,1.5,Critical
Popart Rect Pencil Sharpener Asst,0.0,0.5,0.5,0.21428571428571427,797,57.54879999999999,Metro Wholesale,1.2142857142857142,Critical
Cherry Blossom Passport Cover,0.0,0.5,0.0,0.0,63,57.479499999999994,Summit Procurement,0.5,Routine
Ass Floral Print Spirit Level,0.0,0.5,0.0,0.2608695652173913,63,57.0066,ValueLink Distribution,0.7608695652173914,Routine
Pocket Mirror Glamorous,0.21428571428571427,0.5,0.0,0.0,75,56.625,Summit Procurement,0.7142857142857143,Routine
Hanging Wood And Felt Flower,0.5,0.5,0.28846153846153844,0.0,536,55.89280000000001,Apex Merchants,1.2884615384615383,Critical
French Style Storage Jar Jam,0.2857142857142857,0.5,0.2857142857142857,0.2857142857142857,244,55.6168,Evergreen Supply,1.3571428571428572,Critical
